race_id,track,track_overtaking_difficulty,track_avg_speed,driver_name,team,driver_skill,car_performance,weather,grid_position,tire_strategy,pit_stops,had_incident,safety_car,finishing_position,won,podium,points_finish,points_earned
427,Monza,35,90,Sargeant,Williams,77,75,wet,11,hard,2,False,False,14,0,0,0,0
427,Monza,35,90,DeVries,Alpine,78,80,wet,13,mixed,2,False,False,15,0,0,0,0
427,Monza,35,90,Gasly,Alpine,83,80,wet,16,mixed,3,False,False,16,0,0,0,0
427,Monza,35,90,Ricciardo,AlphaTauri,84,77,wet,20,mixed,2,False,False,17,0,0,0,0
427,Monza,35,90,Zhou,AlfaRomeo,79,76,wet,19,medium,2,False,True,18,0,0,0,0
427,Monza,35,90,Tsunoda,AlphaTauri,81,77,wet,13,medium,3,True,False,19,0,0,0,0
427,Monza,35,90,Magnussen,Haas,80,74,wet,20,soft,3,True,False,20,0,0,0,0
428,Silverstone,45,82,Verstappen,RedBull,95,95,dry,1,mixed,2,False,False,1,1,1,1,25
428,Silverstone,45,82,Perez,RedBull,87,95,dry,5,hard,1,False,False,2,0,1,1,18
428,Silverstone,45,82,Alonso,AstonMartin,89,85,dry,4,mixed,2,False,False,3,0,1,1,15
428,Silverstone,45,82,Leclerc,Ferrari,92,92,dry,8,soft,2,False,False,4,0,0,1,12
428,Silverstone,45,82,Russell,Mercedes,87,90,dry,5,soft,2,False,False,5,0,0,1,10
428,Silverstone,45,82,Norris,McLaren,90,88,dry,6,medium,2,False,True,6,0,0,1,8
428,Silverstone,45,82,Piastri,McLaren,85,88,dry,8,hard,2,False,False,7,0,0,1,6
428,Silverstone,45,82,Albon,Williams,83,75,dry,10,mixed,1,False,False,8,0,0,1,4
428,Silverstone,45,82,Bottas,AlfaRomeo,85,76,dry,9,hard,3,False,False,9,0,0,1,2
428,Silverstone,45,82,Tsunoda,AlphaTauri,81,77,dry,12,soft,3,False,True,10,0,0,1,1
428,Silverstone,45,82,DeVries,Alpine,78,80,dry,11,mixed,2,False,False,11,0,0,0,0
428,Silverstone,45,82,Gasly,Alpine,83,80,dry,17,mixed,2,False,False,12,0,0,0,0
428,Silverstone,45,82,Ricciardo,AlphaTauri,84,77,dry,17,hard,2,False,True,13,0,0,0,0
428,Silverstone,45,82,Stroll,AstonMartin,82,85,dry,18,hard,2,False,False,14,0,0,0,0
428,Silverstone,45,82,Zhou,AlfaRomeo,79,76,dry,18,soft,2,False,False,15,0,0,0,0
428,Silverstone,45,82,Hulkenberg,Haas,82,74,dry,16,medium,3,False,False,16,0,0,0,0
428,Silverstone,45,82,Sargeant,Williams,77,75,dry,20,mixed,2,False,False,17,0,0,0,0
428,Silverstone,45,82,Sainz,Ferrari,88,92,dry,2,mixed,2,True,False,18,0,0,0,0
428,Silverstone,45,82,Hamilton,Mercedes,94,90,dry,10,hard,1,True,True,19,0,0,0,0
428,Silverstone,45,82,Magnussen,Haas,80,74,dry,16,soft,2,True,False,20,0,0,0,0
429,Bahrain,55,75,Verstappen,RedBull,95,95,dry,2,medium,2,False,False,1,1,1,1,25
429,Bahrain,55,75,Norris,McLaren,90,88,dry,2,soft,3,False,False,2,0,1,1,18
429,Bahrain,55,75,Hamilton,Mercedes,94,90,dry,8,hard,1,False,False,3,0,1,1,15
429,Bahrain,55,75,Leclerc,Ferrari,92,92,dry,6,medium,1,False,True,4,0,0,1,12
429,Bahrain,55,75,Perez,RedBull,87,95,dry,13,hard,1,False,False,5,0,0,1,10
429,Bahrain,55,75,Alonso,AstonMartin,89,85,dry,6,medium,3,False,False,6,0,0,1,8
429,Bahrain,55,75,Sainz,Ferrari,88,92,dry,10,hard,3,False,True,7,0,0,1,6
429,Bahrain,55,75,Russell,Mercedes,87,90,dry,11,soft,2,False,False,8,0,0,1,4
429,Bahrain,55,75,Piastri,McLaren,85,88,dry,9,soft,2,False,False,9,0,0,1,2
429,Bahrain,55,75,Ricciardo,AlphaTauri,84,77,dry,5,medium,2,False,False,10,0,0,1,1
429,Bahrain,55,75,Albon,Williams,83,75,dry,7,hard,2,False,False,11,0,0,0,0
429,Bahrain,55,75,Bottas,AlfaRomeo,85,76,dry,13,hard,2,False,False,12,0,0,0,0
429,Bahrain,55,75,Zhou,AlfaRomeo,79,76,dry,9,hard,2,False,True,13,0,0,0,0
429,Bahrain,55,75,Gasly,Alpine,83,80,dry,17,medium,1,False,False,14,0,0,0,0
429,Bahrain,55,75,Stroll,AstonMartin,82,85,dry,14,medium,2,False,False,15,0,0,0,0
429,Bahrain,55,75,DeVries,Alpine,78,80,dry,17,hard,2,False,False,16,0,0,0,0
429,Bahrain,55,75,Sargeant,Williams,77,75,dry,14,hard,1,False,False,17,0,0,0,0
429,Bahrain,55,75,Tsunoda,AlphaTauri,81,77,dry,15,soft,2,False,False,18,0,0,0,0
429,Bahrain,55,75,Magnussen,Haas,80,74,dry,19,medium,3,False,False,19,0,0,0,0
429,Bahrain,55,75,Hulkenberg,Haas,82,74,dry,13,soft,1,True,False,20,0,0,0,0
430,Bahrain,55,75,Verstappen,RedBull,95,95,mixed,2,mixed,2,False,False,1,1,1,1,25
430,Bahrain,55,75,Hamilton,Mercedes,94,90,mixed,7,mixed,3,False,False,2,0,1,1,18
430,Bahrain,55,75,Alonso,AstonMartin,89,85,mixed,1,hard,3,False,False,3,0,1,1,15
430,Bahrain,55,75,Perez,RedBull,87,95,mixed,4,mixed,2,False,False,4,0,0,1,12
430,Bahrain,55,75,Norris,McLaren,90,88,mixed,5,mixed,2,False,False,5,0,0,1,10
430,Bahrain,55,75,Sainz,Ferrari,88,92,mixed,10,medium,2,False,False,6,0,0,1,8
430,Bahrain,55,75,Piastri,McLaren,85,88,mixed,12,hard,2,False,False,7,0,0,1,6
430,Bahrain,55,75,Bottas,AlfaRomeo,85,76,mixed,7,soft,1,False,False,8,0,0,1,4
430,Bahrain,55,75,Hulkenberg,Haas,82,74,mixed,6,soft,2,False,False,9,0,0,1,2
430,Bahrain,55,75,Stroll,AstonMartin,82,85,mixed,9,hard,3,False,False,10,0,0,1,1
430,Bahrain,55,75,Ricciardo,AlphaTauri,84,77,mixed,8,hard,2,False,False,11,0,0,0,0
430,Bahrain,55,75,Russell,Mercedes,87,90,mixed,15,soft,2,False,False,12,0,0,0,0
430,Bahrain,55,75,Albon,Williams,83,75,mixed,13,mixed,3,False,False,13,0,0,0,0
430,Bahrain,55,75,Gasly,Alpine,83,80,mixed,18,mixed,2,False,False,14,0,0,0,0
430,Bahrain,55,75,DeVries,Alpine,78,80,mixed,16,soft,3,False,False,15,0,0,0,0
430,Bahrain,55,75,Sargeant,Williams,77,75,mixed,14,hard,3,False,False,16,0,0,0,0
430,Bahrain,55,75,Zhou,AlfaRomeo,79,76,mixed,19,hard,1,False,False,17,0,0,0,0
430,Bahrain,55,75,Magnussen,Haas,80,74,mixed,20,hard,2,False,False,18,0,0,0,0
430,Bahrain,55,75,Leclerc,Ferrari,92,92,mixed,2,soft,1,True,False,19,0,0,0,0
430,Bahrain,55,75,Tsunoda,AlphaTauri,81,77,mixed,20,medium,2,True,False,20,0,0,0,0
431,Monza,35,90,Verstappen,RedBull,95,95,dry,1,hard,2,False,True,1,1,1,1,25
431,Monza,35,90,Hamilton,Mercedes,94,90,dry,2,soft,2,False,True,2,0,1,1,18
431,Monza,35,90,Alonso,AstonMartin,89,85,dry,4,hard,2,False,False,3,0,1,1,15
431,Monza,35,90,Perez,RedBull,87,95,dry,6,medium,2,False,False,4,0,0,1,12
431,Monza,35,90,Norris,McLaren,90,88,dry,6,medium,2,False,False,5,0,0,1,10
431,Monza,35,90,Russell,Mercedes,87,90,dry,9,hard,2,False,False,6,0,0,1,8
431,Monza,35,90,Bottas,AlfaRomeo,85,76,dry,4,mixed,2,False,False,7,0,0,1,6
431,Monza,35,90,Piastri,McLaren,85,88,dry,11,soft,3,False,False,8,0,0,1,4
431,Monza,35,90,Stroll,AstonMartin,82,85,dry,11,hard,2,False,False,9,0,0,1,2
431,Monza,35,90,Gasly,Alpine,83,80,dry,9,medium,2,False,False,10,0,0,1,1
431,Monza,35,90,Sainz,Ferrari,88,92,dry,17,hard,2,False,False,11,0,0,0,0
431,Monza,35,90,Ricciardo,AlphaTauri,84,77,dry,11,mixed,2,False,False,12,0,0,0,0
431,Monza,35,90,Hulkenberg,Haas,82,74,dry,13,mixed,3,False,False,13,0,0,0,0
431,Monza,35,90,Tsunoda,AlphaTauri,81,77,dry,11,mixed,2,False,False,14,0,0,0,0
431,Monza,35,90,DeVries,Alpine,78,80,dry,16,medium,2,False,False,15,0,0,0,0
431,Monza,35,90,Albon,Williams,83,75,dry,18,medium,1,False,False,16,0,0,0,0
431,Monza,35,90,Magnussen,Haas,80,74,dry,17,medium,2,False,False,17,0,0,0,0
431,Monza,35,90,Sargeant,Williams,77,75,dry,20,hard,2,False,False,18,0,0,0,0
431,Monza,35,90,Zhou,AlfaRomeo,79,76,dry,20,medium,2,False,True,19,0,0,0,0
431,Monza,35,90,Leclerc,Ferrari,92,92,dry,6,hard,3,True,False,20,0,0,0,0
432,Mexico,50,72,Verstappen,RedBull,95,95,dry,2,mixed,2,False,False,1,1,1,1,25
432,Mexico,50,72,Hamilton,Mercedes,94,90,dry,1,soft,3,False,False,2,0,1,1,18
432,Mexico,50,72,Sainz,Ferrari,88,92,dry,4,medium,1,False,False,3,0,1,1,15
432,Mexico,50,72,Norris,McLaren,90,88,dry,5,hard,2,False,False,4,0,0,1,12
432,Mexico,50,72,Piastri,McLaren,85,88,dry,4,soft,3,False,False,5,0,0,1,10
432,Mexico,50,72,Leclerc,Ferrari,92,92,dry,10,mixed,1,False,False,6,0,0,1,8
432,Mexico,50,72,Perez,RedBull,87,95,dry,7,hard,1,False,False,7,0,0,1,6
432,Mexico,50,72,Alonso,AstonMartin,89,85,dry,9,soft,2,False,False,8,0,0,1,4
432,Mexico,50,72,DeVries,Alpine,78,80,dry,4,soft,1,False,False,9,0,0,1,2
432,Mexico,50,72,Gasly,Alpine,83,80,dry,11,soft,1,False,False,10,0,0,1,1
432,Mexico,50,72,Stroll,AstonMartin,82,85,dry,13,mixed,2,False,False,11,0,0,0,0
432,Mexico,50,72,Ricciardo,AlphaTauri,84,77,dry,14,soft,2,False,False,12,0,0,0,0
432,Mexico,50,72,Zhou,AlfaRomeo,79,76,dry,13,medium,3,False,False,13,0,0,0,0
432,Mexico,50,72,Tsunoda,AlphaTauri,81,77,dry,15,mixed,2,False,False,14,0,0,0,0
432,Mexico,50,72,Albon,Williams,83,75,dry,16,soft,2,False,False,15,0,0,0,0
432,Mexico,50,72,Hulkenberg,Haas,82,74,dry,19,soft,2,False,False,16,0,0,0,0
432,Mexico,50,72,Magnussen,Haas,80,74,dry,20,mixed,2,False,False,17,0,0,0,0
432,Mexico,50,72,Sargeant,Williams,77,75,dry,20,soft,2,False,False,18,0,0,0,0
432,Mexico,50,72,Russell,Mercedes,87,90,dry,2,soft,2,True,False,19,0,0,0,0
432,Mexico,50,72,Bottas,AlfaRomeo,85,76,dry,20,medium,1,True,False,20,0,0,0,0
433,Silverstone,45,82,Verstappen,RedBull,95,95,dry,1,mixed,2,False,False,1,1,1,1,25
433,Silverstone,45,82,Leclerc,Ferrari,92,92,dry,4,soft,2,False,False,2,0,1,1,18
433,Silverstone,45,82,Perez,RedBull,87,95,dry,3,mixed,1,False,False,3,0,1,1,15
433,Silverstone,45,82,Piastri,McLaren,85,88,dry,2,hard,2,False,False,4,0,0,1,12
433,Silverstone,45,82,Alonso,AstonMartin,89,85,dry,2,mixed,2,False,False,5,0,0,1,10
433,Silverstone,45,82,Russell,Mercedes,87,90,dry,5,hard,1,False,True,6,0,0,1,8
433,Silverstone,45,82,Sainz,Ferrari,88,92,dry,9,mixed,2,False,False,7,0,0,1,6
433,Silverstone,45,82,Norris,McLaren,90,88,dry,11,hard,2,False,False,8,0,0,1,4
433,Silverstone,45,82,Hulkenberg,Haas,82,74,dry,10,soft,2,False,False,9,0,0,1,2
433,Silverstone,45,82,Stroll,AstonMartin,82,85,dry,14,soft,3,False,False,10,0,0,1,1
433,Silverstone,45,82,Ricciardo,AlphaTauri,84,77,dry,13,medium,2,False,False,11,0,0,0,0
433,Silverstone,45,82,Bottas,AlfaRomeo,85,76,dry,15,hard,2,False,False,12,0,0,0,0
433,Silverstone,45,82,Zhou,AlfaRomeo,79,76,dry,11,mixed,2,False,False,13,0,0,0,0
433,Silverstone,45,82,DeVries,Alpine,78,80,dry,16,medium,2,False,False,14,0,0,0,0
433,Silverstone,45,82,Magnussen,Haas,80,74,dry,17,mixed,2,False,True,15,0,0,0,0
433,Silverstone,45,82,Albon,Williams,83,75,dry,20,medium,1,False,False,16,0,0,0,0
433,Silverstone,45,82,Sargeant,Williams,77,75,dry,20,soft,2,False,False,17,0,0,0,0
433,Silverstone,45,82,Tsunoda,AlphaTauri,81,77,dry,20,soft,2,False,True,18,0,0,0,0
433,Silverstone,45,82,Hamilton,Mercedes,94,90,dry,5,medium,3,True,False,19,0,0,0,0
433,Silverstone,45,82,Gasly,Alpine,83,80,dry,11,hard,2,True,False,20,0,0,0,0
434,Monza,35,90,Hamilton,Mercedes,94,90,wet,2,mixed,3,False,False,1,1,1,1,25
434,Monza,35,90,Sainz,Ferrari,88,92,wet,2,medium,1,False,False,2,0,1,1,18
434,Monza,35,90,Leclerc,Ferrari,92,92,wet,2,medium,1,False,False,3,0,1,1,15
434,Monza,35,90,Russell,Mercedes,87,90,wet,2,mixed,3,False,False,4,0,0,1,12
434,Monza,35,90,Verstappen,RedBull,95,95,wet,10,hard,2,False,False,5,0,0,1,10
434,Monza,35,90,Alonso,AstonMartin,89,85,wet,6,soft,2,False,False,6,0,0,1,8
434,Monza,35,90,Norris,McLaren,90,88,wet,9,hard,2,False,True,7,0,0,1,6
434,Monza,35,90,Perez,RedBull,87,95,wet,10,medium,1,False,True,8,0,0,1,4
434,Monza,35,90,Piastri,McLaren,85,88,wet,7,soft,1,False,False,9,0,0,1,2
434,Monza,35,90,Gasly,Alpine,83,80,wet,3,soft,2,False,False,10,0,0,1,1
434,Monza,35,90,Bottas,AlfaRomeo,85,76,wet,13,soft,3,False,False,11,0,0,0,0
434,Monza,35,90,Hulkenberg,Haas,82,74,wet,15,mixed,3,False,False,12,0,0,0,0
434,Monza,35,90,Albon,Williams,83,75,wet,16,medium,3,False,True,13,0,0,0,0
434,Monza,35,90,Magnussen,Haas,80,74,wet,13,medium,1,False,False,14,0,0,0,0
434,Monza,35,90,Stroll,AstonMartin,82,85,wet,19,mixed,2,False,False,15,0,0,0,0
434,Monza,35,90,Tsunoda,AlphaTauri,81,77,wet,17,mixed,2,False,False,16,0,0,0,0
434,Monza,35,90,Ricciardo,AlphaTauri,84,77,wet,20,hard,2,False,False,17,0,0,0,0
434,Monza,35,90,DeVries,Alpine,78,80,wet,19,mixed,2,False,False,18,0,0,0,0
434,Monza,35,90,Sargeant,Williams,77,75,wet,18,soft,2,False,False,19,0,0,0,0
434,Monza,35,90,Zhou,AlfaRomeo,79,76,wet,9,mixed,2,True,False,20,0,0,0,0
435,Barcelona,60,78,Verstappen,RedBull,95,95,wet,3,soft,2,False,True,1,1,1,1,25
435,Barcelona,60,78,Hamilton,Mercedes,94,90,wet,2,hard,2,False,False,2,0,1,1,18
435,Barcelona,60,78,Russell,Mercedes,87,90,wet,1,soft,2,False,False,3,0,1,1,15
435,Barcelona,60,78,Perez,RedBull,87,95,wet,1,mixed,2,False,False,4,0,0,1,12
435,Barcelona,60,78,Leclerc,Ferrari,92,92,wet,7,soft,2,False,False,5,0,0,1,10
435,Barcelona,60,78,Alonso,AstonMartin,89,85,wet,7,hard,2,False,False,6,0,0,1,8
435,Barcelona,60,78,Norris,McLaren,90,88,wet,13,soft,2,False,False,7,0,0,1,6
435,Barcelona,60,78,Ricciardo,AlphaTauri,84,77,wet,6,medium,1,False,False,8,0,0,1,4
435,Barcelona,60,78,Sainz,Ferrari,88,92,wet,14,hard,3,False,False,9,0,0,1,2
435,Barcelona,60,78,Piastri,McLaren,85,88,wet,11,soft,2,False,False,10,0,0,1,1
435,Barcelona,60,78,Sargeant,Williams,77,75,wet,6,medium,2,False,True,11,0,0,0,0
435,Barcelona,60,78,Gasly,Alpine,83,80,wet,11,soft,2,False,False,12,0,0,0,0
435,Barcelona,60,78,Albon,Williams,83,75,wet,9,hard,1,False,False,13,0,0,0,0
435,Barcelona,60,78,Stroll,AstonMartin,82,85,wet,15,mixed,2,False,True,14,0,0,0,0
435,Barcelona,60,78,Zhou,AlfaRomeo,79,76,wet,11,soft,2,False,False,15,0,0,0,0
435,Barcelona,60,78,Bottas,AlfaRomeo,85,76,wet,17,mixed,2,False,False,16,0,0,0,0
435,Barcelona,60,78,Tsunoda,AlphaTauri,81,77,wet,16,hard,1,False,False,17,0,0,0,0
435,Barcelona,60,78,Magnussen,Haas,80,74,wet,17,medium,2,False,False,18,0,0,0,0
435,Barcelona,60,78,Hulkenberg,Haas,82,74,wet,19,soft,3,False,False,19,0,0,0,0
435,Barcelona,60,78,DeVries,Alpine,78,80,wet,20,soft,2,False,False,20,0,0,0,0
436,Interlagos,45,77,Verstappen,RedBull,95,95,dry,3,medium,2,False,False,1,1,1,1,25
436,Interlagos,45,77,Hamilton,Mercedes,94,90,dry,1,hard,2,False,True,2,0,1,1,18
436,Interlagos,45,77,Leclerc,Ferrari,92,92,dry,7,hard,2,False,False,3,0,1,1,15
436,Interlagos,45,77,Alonso,AstonMartin,89,85,dry,2,mixed,3,False,False,4,0,0,1,12
436,Interlagos,45,77,Norris,McLaren,90,88,dry,7,hard,2,False,False,5,0,0,1,10
436,Interlagos,45,77,Perez,RedBull,87,95,dry,5,medium,3,False,False,6,0,0,1,8
436,Interlagos,45,77,Stroll,AstonMartin,82,85,dry,4,mixed,2,False,False,7,0,0,1,6
436,Interlagos,45,77,Sainz,Ferrari,88,92,dry,11,mixed,2,False,False,8,0,0,1,4
436,Interlagos,45,77,Piastri,McLaren,85,88,dry,14,mixed,1,False,False,9,0,0,1,2
436,Interlagos,45,77,Gasly,Alpine,83,80,dry,11,hard,2,False,True,10,0,0,1,1
436,Interlagos,45,77,DeVries,Alpine,78,80,dry,13,mixed,2,False,False,11,0,0,0,0
436,Interlagos,45,77,Zhou,AlfaRomeo,79,76,dry,15,hard,1,False,False,12,0,0,0,0
436,Interlagos,45,77,Ricciardo,AlphaTauri,84,77,dry,19,medium,3,False,False,13,0,0,0,0
436,Interlagos,45,77,Sargeant,Williams,77,75,dry,14,soft,2,False,False,14,0,0,0,0
436,Interlagos,45,77,Albon,Williams,83,75,dry,19,medium,1,False,False,15,0,0,0,0
436,Interlagos,45,77,Magnussen,Haas,80,74,dry,20,hard,3,False,False,16,0,0,0,0
436,Interlagos,45,77,Russell,Mercedes,87,90,dry,4,mixed,2,True,False,17,0,0,0,0
436,Interlagos,45,77,Hulkenberg,Haas,82,74,dry,12,hard,1,True,False,18,0,0,0,0
436,Interlagos,45,77,Bottas,AlfaRomeo,85,76,dry,18,soft,2,True,False,19,0,0,0,0
436,Interlagos,45,77,Tsunoda,AlphaTauri,81,77,dry,16,medium,2,True,False,20,0,0,0,0
437,Miami,55,76,Verstappen,RedBull,95,95,dry,3,soft,2,False,False,1,1,1,1,25
437,Miami,55,76,Sainz,Ferrari,88,92,dry,4,medium,3,False,False,2,0,1,1,18
437,Miami,55,76,Norris,McLaren,90,88,dry,4,medium,3,False,False,3,0,1,1,15
437,Miami,55,76,Hamilton,Mercedes,94,90,dry,8,soft,3,False,False,4,0,0,1,12
437,Miami,55,76,Russell,Mercedes,87,90,dry,3,hard,2,False,False,5,0,0,1,10
437,Miami,55,76,Perez,RedBull,87,95,dry,8,hard,2,False,False,6,0,0,1,8
437,Miami,55,76,Piastri,McLaren,85,88,dry,8,medium,1,False,False,7,0,0,1,6
437,Miami,55,76,Alonso,AstonMartin,89,85,dry,13,hard,2,False,False,8,0,0,1,4
437,Miami,55,76,Gasly,Alpine,83,80,dry,11,hard,3,False,False,9,0,0,1,2
437,Miami,55,76,DeVries,Alpine,78,80,dry,9,medium,2,False,True,10,0,0,1,1
437,Miami,55,76,Albon,Williams,83,75,dry,10,hard,2,False,True,11,0,0,0,0
437,Miami,55,76,Zhou,AlfaRomeo,79,76,dry,10,mixed,2,False,False,12,0,0,0,0
437,Miami,55,76,Hulkenberg,Haas,82,74,dry,13,soft,3,False,False,13,0,0,0,0
437,Miami,55,76,Tsunoda,AlphaTauri,81,77,dry,15,soft,2,False,False,14,0,0,0,0
437,Miami,55,76,Ricciardo,AlphaTauri,84,77,dry,18,mixed,2,False,False,15,0,0,0,0
437,Miami,55,76,Stroll,AstonMartin,82,85,dry,20,medium,1,False,False,16,0,0,0,0
437,Miami,55,76,Magnussen,Haas,80,74,dry,18,soft,3,False,False,17,0,0,0,0
437,Miami,55,76,Sargeant,Williams,77,75,dry,18,medium,2,False,False,18,0,0,0,0
437,Miami,55,76,Leclerc,Ferrari,92,92,dry,6,soft,2,True,False,19,0,0,0,0
437,Miami,55,76,Bottas,AlfaRomeo,85,76,dry,15,soft,2,True,False,20,0,0,0,0
438,Barcelona,60,78,Verstappen,RedBull,95,95,dry,2,mixed,2,False,False,1,1,1,1,25
438,Barcelona,60,78,Perez,RedBull,87,95,dry,4,mixed,1,False,False,2,0,1,1,18
438,Barcelona,60,78,Leclerc,Ferrari,92,92,dry,2,hard,2,False,False,3,0,1,1,15
438,Barcelona,60,78,Hamilton,Mercedes,94,90,dry,6,mixed,2,False,False,4,0,0,1,12
438,Barcelona,60,78,Sainz,Ferrari,88,92,dry,4,hard,3,False,False,5,0,0,1,10
438,Barcelona,60,78,Norris,McLaren,90,88,dry,7,soft,1,False,False,6,0,0,1,8
438,Barcelona,60,78,Piastri,McLaren,85,88,dry,6,mixed,2,False,False,7,0,0,1,6
438,Barcelona,60,78,Russell,Mercedes,87,90,dry,8,hard,2,False,False,8,0,0,1,4
438,Barcelona,60,78,Alonso,AstonMartin,89,85,dry,14,hard,2,False,False,9,0,0,1,2
438,Barcelona,60,78,Ricciardo,AlphaTauri,84,77,dry,8,medium,2,False,False,10,0,0,1,1
438,Barcelona,60,78,Stroll,AstonMartin,82,85,dry,12,medium,1,False,False,11,0,0,0,0
438,Barcelona,60,78,Albon,Williams,83,75,dry,9,soft,3,False,False,12,0,0,0,0
438,Barcelona,60,78,Magnussen,Haas,80,74,dry,9,medium,3,False,False,13,0,0,0,0
438,Barcelona,60,78,Bottas,AlfaRomeo,85,76,dry,14,medium,2,False,False,14,0,0,0,0
438,Barcelona,60,78,Tsunoda,AlphaTauri,81,77,dry,13,soft,2,False,False,15,0,0,0,0
438,Barcelona,60,78,Gasly,Alpine,83,80,dry,15,soft,2,False,False,16,0,0,0,0
438,Barcelona,60,78,DeVries,Alpine,78,80,dry,16,soft,3,False,False,17,0,0,0,0
438,Barcelona,60,78,Hulkenberg,Haas,82,74,dry,15,hard,1,False,False,18,0,0,0,0
438,Barcelona,60,78,Zhou,AlfaRomeo,79,76,dry,19,soft,3,False,False,19,0,0,0,0
438,Barcelona,60,78,Sargeant,Williams,77,75,dry,20,soft,2,False,False,20,0,0,0,0
439,Baku,60,80,Verstappen,RedBull,95,95,mixed,3,soft,2,False,False,1,1,1,1,25
439,Baku,60,80,Perez,RedBull,87,95,mixed,1,soft,1,False,False,2,0,1,1,18
439,Baku,60,80,Leclerc,Ferrari,92,92,mixed,4,mixed,2,False,False,3,0,1,1,15
439,Baku,60,80,Sainz,Ferrari,88,92,mixed,4,medium,3,False,False,4,0,0,1,12
439,Baku,60,80,Hamilton,Mercedes,94,90,mixed,8,soft,2,False,True,5,0,0,1,10
439,Baku,60,80,Norris,McLaren,90,88,mixed,7,hard,2,False,True,6,0,0,1,8
439,Baku,60,80,Alonso,AstonMartin,89,85,mixed,5,hard,3,False,True,7,0,0,1,6
439,Baku,60,80,Stroll,AstonMartin,82,85,mixed,7,medium,2,False,False,8,0,0,1,4
439,Baku,60,80,Zhou,AlfaRomeo,79,76,mixed,5,medium,2,False,False,9,0,0,1,2
439,Baku,60,80,Albon,Williams,83,75,mixed,9,hard,2,False,False,10,0,0,1,1
439,Baku,60,80,Piastri,McLaren,85,88,mixed,16,mixed,2,False,False,11,0,0,0,0
439,Baku,60,80,Gasly,Alpine,83,80,mixed,15,mixed,3,False,False,12,0,0,0,0
439,Baku,60,80,Hulkenberg,Haas,82,74,mixed,11,hard,1,False,False,13,0,0,0,0
439,Baku,60,80,Tsunoda,AlphaTauri,81,77,mixed,14,mixed,2,False,False,14,0,0,0,0
439,Baku,60,80,Ricciardo,AlphaTauri,84,77,mixed,16,soft,3,False,False,15,0,0,0,0
439,Baku,60,80,Magnussen,Haas,80,74,mixed,14,mixed,1,False,False,16,0,0,0,0
439,Baku,60,80,DeVries,Alpine,78,80,mixed,18,medium,2,False,False,17,0,0,0,0
439,Baku,60,80,Bottas,AlfaRomeo,85,76,mixed,19,mixed,2,False,False,18,0,0,0,0
439,Baku,60,80,Sargeant,Williams,77,75,mixed,17,soft,3,False,True,19,0,0,0,0
439,Baku,60,80,Russell,Mercedes,87,90,mixed,10,mixed,2,True,False,20,0,0,0,0
440,Baku,60,80,Verstappen,RedBull,95,95,dry,1,mixed,2,False,False,1,1,1,1,25
440,Baku,60,80,Perez,RedBull,87,95,dry,1,hard,1,False,False,2,0,1,1,18
440,Baku,60,80,Leclerc,Ferrari,92,92,dry,4,mixed,3,False,False,3,0,1,1,15
440,Baku,60,80,Hamilton,Mercedes,94,90,dry,6,mixed,2,False,False,4,0,0,1,12
440,Baku,60,80,Russell,Mercedes,87,90,dry,9,mixed,2,False,False,5,0,0,1,10
440,Baku,60,80,Sainz,Ferrari,88,92,dry,13,hard,2,False,False,6,0,0,1,8
440,Baku,60,80,Norris,McLaren,90,88,dry,13,medium,1,False,True,7,0,0,1,6
440,Baku,60,80,Ricciardo,AlphaTauri,84,77,dry,8,hard,2,False,False,8,0,0,1,4
440,Baku,60,80,Gasly,Alpine,83,80,dry,8,medium,2,False,False,9,0,0,1,2
440,Baku,60,80,Stroll,AstonMartin,82,85,dry,11,medium,2,False,False,10,0,0,1,1
440,Baku,60,80,DeVries,Alpine,78,80,dry,9,medium,2,False,False,11,0,0,0,0
440,Baku,60,80,Tsunoda,AlphaTauri,81,77,dry,9,hard,2,False,False,12,0,0,0,0
440,Baku,60,80,Bottas,AlfaRomeo,85,76,dry,16,medium,2,False,False,13,0,0,0,0
440,Baku,60,80,Albon,Williams,83,75,dry,16,mixed,2,False,False,14,0,0,0,0
440,Baku,60,80,Zhou,AlfaRomeo,79,76,dry,17,hard,2,False,False,15,0,0,0,0
440,Baku,60,80,Hulkenberg,Haas,82,74,dry,20,soft,2,False,False,16,0,0,0,0
440,Baku,60,80,Sargeant,Williams,77,75,dry,18,mixed,2,False,True,17,0,0,0,0
440,Baku,60,80,Magnussen,Haas,80,74,dry,20,soft,2,False,False,18,0,0,0,0
440,Baku,60,80,Alonso,AstonMartin,89,85,dry,4,mixed,1,True,True,19,0,0,0,0
440,Baku,60,80,Piastri,McLaren,85,88,dry,9,hard,2,True,False,20,0,0,0,0
441,Barcelona,60,78,Verstappen,RedBull,95,95,dry,1,hard,2,False,False,1,1,1,1,25
441,Barcelona,60,78,Sainz,Ferrari,88,92,dry,4,medium,2,False,False,2,0,1,1,18
441,Barcelona,60,78,Leclerc,Ferrari,92,92,dry,6,mixed,2,False,False,3,0,1,1,15
441,Barcelona,60,78,Alonso,AstonMartin,89,85,dry,7,soft,2,False,False,4,0,0,1,12
441,Barcelona,60,78,Norris,McLaren,90,88,dry,7,mixed,2,False,True,5,0,0,1,10
441,Barcelona,60,78,Russell,Mercedes,87,90,dry,5,soft,3,False,True,6,0,0,1,8
